1	2.790589560626182E27
10	1.8072552896433675E26
100	9.021763067413955E24
1000	3.525654219230309E26
1001	3.525654219230309E26
1002	2.9872215524723954E26
1003	2.7793341951272757E26
1004	2.986604139930326E26
1005	2.7793341951272757E26
1006	3.096424455441473E26
1007	3.0930828780770854E26
1008	2.9872215524723954E26
1009	3.0731944773642862E26
101	9.021763067413955E24
1010	2.8842751383771007E26
1011	2.8842751383771007E26
1012	3.20800995679758E26
1013	3.2058278205787605E26
1014	3.2058278205787605E26
1015	3.318573354026073E26
1016	3.3155397845233976E26
1017	3.3155397845233976E26
1018	3.073306050916508E26
1019	3.078532407623012E26
102	6.198589502328552E25
1020	4.976459371643165E26
1021	6.28417132786666E26
1022	2.3152469568272823E26
1023	4.89507805434657E25
1024	8.294244620688134E25
1025	1.5160095186987548E27
1026	1.5160095186987548E27
1027	2.3352605759341756E26
1028	1.1856159187279308E26
1029	1.3358519931479888E26
103	9.021763067413955E24
1030	1.3903765642968863E26
1031	5.588411846360989E24
1032	2.436406775770922E24
1033	1.3903765642968863E26
1034	4.081521228372841E26
1035	1.0417812089152387E26
1036	1.0422686379302702E26
1037	1.0417812089152387E26
1038	1.7086280627260016E26
1039	1.0244746798776922E35
104	9.021763067413955E24
1040	1.0244746798776922E35
1041	1.0244746798776922E35
1042	1.0244746798776922E35
1043	1.0244746798776924E35
1044	1.0244746798776922E35
1045	1.0244746798776922E35
1046	1.024474679877692E35
1047	1.0244746798776922E35
1048	1.0244746798776924E35
1049	1.024474679877692E35
105	9.021763067413955E24
1050	1.0244746798776924E35
1051	1.024474679877692E35
1052	1.0244746798776926E35
1053	1.0244746798776924E35
1054	1.024474679877692E35
1055	1.0244746798776922E35
1056	1.0244746798776922E35
1057	1.0244746798776922E35
1058	1.0244746798776922E35
1059	1.0244746798776922E35
106	4.027056604597653E28
1060	1.0244746798776922E35
1061	1.0244746798776922E35
1062	1.024474679877692E35
1063	1.024474679877692E35
1064	1.0244746798776922E35
1065	1.0244746798776924E35
1066	2.989564558351804E24
1067	2.989564558351804E24
1068	2.989564558351804E24
1069	2.989564558351804E24
107	1.4470968850383248E28
1070	2.989564558351804E24
1071	2.989564558351804E24
1072	2.989564558351804E24
1073	2.989564558351804E24
1074	2.989564558351804E24
1075	2.989564558351804E24
1076	2.989564558351804E24
1077	2.989564558351804E24
1078	2.989564558351804E24
1079	2.989564558351804E24
108	9.096971868192242E27
1080	2.989564558351804E24
1081	2.989564558351804E24
1082	2.989564558351804E24
1083	2.989564558351804E24
1084	2.989564558351804E24
1085	2.989564558351804E24
1086	2.989564558351804E24
1087	2.989564558351804E24
1088	2.989564558351804E24
1089	2.989564558351804E24
109	8.835461648046568E27
1090	2.989564558351804E24
1091	2.989564558351804E24
1092	2.989564558351804E24
1093	2.989564558351804E24
1094	2.989564558351804E24
1095	2.989564558351804E24
1096	2.989564558351804E24
1097	2.8605307217103835E25
1098	2.9033833597766257E25
1099	2.9033833597766257E25
11	1.5868481388997263E26
110	8.835461648046568E27
1100	1.1605336134205965E26
1101	1.789396966349565E26
1102	4.672513913555786E26
1103	4.672513913555786E26
1104	4.672513913555786E26
1105	4.672513913555786E26
1106	4.672513913555786E26
1107	4.672513913555786E26
1108	4.672513913555786E26
1109	4.672513913555786E26
111	2.7179520529754657E28
1110	4.672513913555786E26
1111	4.672513913555786E26
1112	4.672513913555786E26
1113	4.672513913555786E26
1114	4.672513913555786E26
1115	4.672513913555786E26
1116	4.672513913555786E26
1117	4.672513913555786E26
1118	4.672513913555786E26
1119	4.672513913555786E26
112	2.8799745987126906E28
1120	4.672513913555786E26
1121	4.672513913555786E26
1122	4.672513913555786E26
1123	4.672513913555786E26
1124	4.672513913555786E26
1125	4.672513913555786E26
1126	4.672513913555786E26
1127	4.672513913555786E26
1128	4.672513913555786E26
1129	4.672513913555786E26
113	1.4358982386646619E28
1130	4.672513913555786E26
1131	4.672513913555786E26
1132	4.672513913555786E26
1133	4.672513913555786E26
1134	4.672513913555786E26
1135	4.672513913555786E26
1136	4.672513913555786E26
1137	4.672513913555786E26
1138	4.672513913555786E26
1139	4.672513913555786E26
114	9.694605042334009E27
1140	4.672513913555786E26
1141	4.672513913555786E26
1142	4.672513913555786E26
1143	4.672513913555786E26
1144	4.672513913555786E26
1145	4.672513913555786E26
1146	4.672513913555786E26
1147	4.672513913555786E26
1148	4.672513913555786E26
1149	4.672513913555786E26
115	1.5557447958049224E28
1150	4.672513913555786E26
1151	4.672513913555786E26
1152	4.672513913555786E26
1153	4.672513913555786E26
1154	4.672513913555786E26
1155	4.672513913555786E26
1156	4.672513913555786E26
1157	4.672513913555786E26
1158	4.672513913555786E26
1159	5.364622344883434E23
116	2.2889476746974306E28
1160	6.502721643290716E23
1161	6.79547714001512E24
1162	6.155894695341844E23
1163	6.153065542829983E23
1164	6.502721643290716E23
1165	6.600087736261022E23
1166	6.502721643290716E23
1167	6.502721643290716E23
1168	5.364622344883434E23
1169	5.364622344883434E23
117	1.188527311481242E28
1170	5.2331037906717326E23
1171	5.2331037906717326E23
1172	5.2331037906717326E23
1173	5.2331037906717326E23
1174	5.2331037906717326E23
1175	5.2331037906717326E23
1176	5.2331037906717326E23
1177	5.450807649038747E25
1178	5.472730078879372E25
1179	5.390950082542721E23
118	2.87864808567029E28
1180	5.390950082542721E23
1181	5.3488744792780716E23
1182	5.3488744792780716E23
1183	5.3488744792780716E23
1184	5.3488744792780716E23
1185	5.3488744792780716E23
1186	5.3488744792780716E23
1187	2.993814240630637E25
1188	2.9996682488907035E25
1189	2.9996682488907035E25
119	4.704521210760819E28
1190	2.993814240630637E25
1191	4.264555046844579E24
1192	4.264555046844579E24
1193	6.618637848411074E25
1194	6.653578470084619E25
1195	6.628524085425719E25
1196	5.068917065631408E25
1197	5.068917065631408E25
1198	2.719363054436863E25
1199	2.0187102649169553E24
12	1.6171008488590158E26
120	3.061706111986892E28
1200	2.7205000446610614E25
1201	2.7205000446610614E25
1202	2.724037875629219E25
1203	2.7205000446610614E25
1204	2.7205000446610614E25
1205	2.7205000446610614E25
1206	2.7205000446610614E25
1207	2.684000451863629E25
1208	3.151611941118073E25
1209	3.0149972362343073E25
121	2.8031816225048447E28
1210	2.5725244605244254E25
1211	2.544948857818819E25
1212	2.544948857818819E25
1213	6.2340894316484375E25
1214	1.9027485700481356E25
1215	1.0974770329258533E24
1216	1.2360611488090784E24
1217	1.0974770329258533E24
1218	1.0974770329258533E24
1219	4.292222291002324E25
122	3.0617061119868925E28
1220	4.292222291002324E25
1221	8.21727197093852E23
1222	8.21727197093852E23
1223	8.21727197093852E23
1224	8.21727197093852E23
1225	3.803193120126955E25
1226	3.803193120126955E25
1227	1.303867142565527E26
1228	1.303867142565527E26
1229	1.303867142565527E26
123	4.562516944628982E28
1230	1.303867142565527E26
1231	1.303867142565527E26
1232	1.303867142565527E26
1233	1.303867142565527E26
1234	5.827852461658525E23
1235	5.827852461658525E23
1236	5.827852461658525E23
1237	5.827852461658525E23
1238	5.827852461658525E23
1239	5.827852461658525E23
124	4.22890154113542E28
1240	5.827852461658525E23
1241	5.827852461658525E23
1242	5.827852461658525E23
1243	5.827852461658525E23
1244	5.827852461658525E23
1245	5.827852461658525E23
1246	5.827852461658525E23
1247	5.827852461658525E23
1248	5.827852461658525E23
1249	5.827852461658525E23
125	4.232267909638449E28
1250	5.827852461658525E23
1251	5.827852461658525E23
1252	6.609301417288635E23
1253	5.827852461658525E23
1254	6.609301417288635E23
1255	5.827852461658525E23
1256	5.827852461658525E23
1257	5.827852461658525E23
1258	5.827852461658525E23
1259	5.827852461658525E23
126	4.2616483252263E28
1260	5.827852461658525E23
1261	5.827852461658525E23
1262	5.827852461658525E23
1263	5.827852461658525E23
1264	5.827852461658525E23
1265	1.2272771654551482E24
1266	5.827852461658525E23
1267	5.827852461658525E23
1268	5.827852461658525E23
1269	1.6907785580596536E26
127	1.1741514235197063E28
1270	1.6907785580596536E26
1271	1.6907785580596536E26
1272	1.6907785580596536E26
1273	1.6907785580596536E26
1274	1.6907785580596536E26
1275	1.6907785580596536E26
1276	1.6907785580596536E26
1277	1.6907785580596536E26
1278	1.6907785580596536E26
1279	1.3186543687064483E26
128	1.1741514235197063E28
1280	1.3186543687064483E26
1281	1.3186543687064483E26
1282	1.3186543687064483E26
1283	1.3186543687064483E26
1284	6.150501306109984E23
1285	6.498458755999077E23
1286	6.497024865408875E23
1287	1.3150032914554917E24
1288	1.630177352207552E26
1289	1.630177352207552E26
129	1.0520563735221834E28
1290	1.630177352207552E26
1291	2.225988749781053E26
1292	1.6119139738517742E26
1293	3.9814413220409135E26
1294	3.9814413220409135E26
1295	1.8275487067051179E25
1296	1.8275487067051179E25
1297	5.831562109635172E23
1298	5.831562109635172E23
1299	5.831562109635172E23
13	1.5925924803760893E26
130	9.938990321451278E27
1300	1.8209726818048506E25
1301	6.444919192892958E23
1302	6.444919192892958E23
1303	6.444919192892958E23
1304	6.444919192892958E23
1305	1.8037421938198058E25
1306	1.8037421938198058E25
1307	1.8037421938198058E25
1308	6.652077309807374E23
1309	7.872145518356842E25
131	8.108410058285261E27
1310	7.90891351571048E23
1311	1.96513684057503E25
1312	1.740121017939018E25
1313	1.8721170666552893E25
1314	1.8721170666552893E25
1315	1.8721170666552893E25
1316	1.8721170666552893E25
1317	1.8721170666552893E25
1318	1.8721170666552893E25
1319	1.8721170666552893E25
132	8.596017120120514E28
1320	1.8721170666552893E25
1321	1.8721170666552893E25
1322	1.8721170666552893E25
1323	1.8721170666552893E25
1324	1.7666824651189953E25
1325	1.7666824651189953E25
1326	1.7666824651189953E25
1327	1.7666824651189953E25
1328	1.7666824651189953E25
1329	1.7666824651189953E25
133	3.2470200307936055E27
1330	1.7666824651189953E25
1331	1.7666824651189953E25
1332	1.7666824651189953E25
1333	1.7666824651189953E25
1334	1.7666824651189953E25
1335	1.7666824651189953E25
1336	1.7666824651189953E25
1337	1.7666824651189953E25
1338	1.7666824651189953E25
1339	1.7666824651189953E25
134	3.0147898935234135E27
1340	1.3490022872602374E25
1341	1.323873674758217E25
1342	2.9070961582858065E24
1343	2.9070961582858065E24
1344	1.4055123116294499E25
1345	1.6355192389322897E25
1346	3.0462593103446717E25
1347	3.0462593103446717E25
1348	3.0462593103446717E25
1349	3.0462593103446717E25
135	3.4720986491294735E27
1350	3.0462593103446717E25
1351	3.0462593103446717E25
1352	3.0462593103446717E25
1353	3.0462593103446717E25
1354	3.0462593103446717E25
1355	3.0462593103446717E25
1356	3.0462593103446717E25
1357	3.0462593103446717E25
1358	3.0462593103446717E25
1359	3.0462593103446717E25
136	3.667059217921559E27
1360	3.0462593103446717E25
1361	3.0462593103446717E25
1362	1.0107147989602921E24
1363	1.8515139142915627E26
1364	1.8515139142915627E26
1365	8.233851331863174E25
1366	7.764073257476472E25
1367	8.207500450402841E25
1368	8.207500450402841E25
1369	8.207500450402841E25
137	3.868951699724789E27
1370	4.2323146299295036E26
1371	8.038332806972343E25
1372	3.7100416564640344E25
1373	3.757953769887352E25
1374	6.845274207526371E25
1375	3.204666915729645E25
1376	2.845411224853585E25
1377	2.845411224853585E25
1378	2.0907156711187544E25
1379	1.4007167334986075E27
138	5.761403548363133E27
1380	1.968359501559109E25
1381	2.685751874997467E25
1382	1.7989093130983196E25
1383	1.7989093130983196E25
1384	1.7989093130983196E25
1385	1.7989093130983196E25
1386	1.7989093130983196E25
1387	1.7989093130983196E25
1388	1.7989093130983196E25
1389	1.7989093130983196E25
139	1.567286962077964E27
1390	7.062677517208407E23
1391	4.626124862713248E24
1392	5.687022717962426E23
1393	5.687022717962426E23
1394	5.687022717962426E23
1395	5.687022717962426E23
1396	2.1795275775168638E24
1397	2.1795275775168638E24
1398	2.219154091557262E24
1399	2.1795275775168638E24
14	1.2745449278864989E28
140	2.3609386995223508E27
1400	2.1795275775168638E24
1401	2.1795275775168638E24
1402	5.8433943584076475E23
1403	7.060098199364617E23
1404	6.977038220548562E23
1405	6.977038220548562E23
1406	5.774648542426381E23
1407	5.774648542426381E23
1408	1.1372043105786262E26
1409	2.7700742797347062E26
141	2.1403330075579134E27
1410	2.7700742797347062E26
1411	2.7700742797347062E26
1412	2.7700742797347062E26
1413	2.7700742797347062E26
1414	2.7700742797347062E26
1415	2.7700742797347062E26
1416	3.126676696417339E26
1417	3.120011230684954E26
1418	2.7700742797347062E26
1419	3.5326035595196266E26
142	6.803539150189246E27
1420	3.532603559519626E26
1421	2.7700742797347062E26
1422	1.1368081336393512E24
1423	1.1368081336393514E24
1424	1.2114449328800208E24
1425	1.232905245596806E24
1426	1.1747802956129194E24
1427	1.304841745647294E24
1428	1.2114449328800205E24
1429	1.2114449328800208E24
143	5.117756456655596E27
1430	1.1405503197424164E24
1431	1.1368081336393514E24
1432	1.1368081336393514E24
1433	8.75555188836292E25
1434	8.75555188836292E25
1435	8.75555188836292E25
1436	8.75555188836292E25
1437	8.75555188836292E25
1438	1.2073608471517116E24
1439	1.2073608471517116E24
144	2.665291921636678E27
1440	1.913085927677994E25
1441	3.2623577620497695E24
1442	4.767962716359625E25
1443	8.203820615631541E25
1444	4.217882952344036E25
1445	1.7361111521823813E25
1446	3.4671161599933353E25
1447	3.4671161599933353E25
1448	3.4671161599933353E25
1449	3.4671161599933353E25
145	1.6207139721937036E28
1450	3.4671161599933353E25
1451	3.4671161599933353E25
1452	3.4671161599933353E25
1453	3.4671161599933353E25
1454	3.4671161599933353E25
1455	3.4671161599933353E25
1456	3.4671161599933353E25
1457	4.9750320456695146E25
1458	2.5240577067734204E25
1459	2.0868727178665783E25
146	2.1403330075579134E27
1460	4.883313230893149E25
1461	9.366510746297967E25
1462	9.360933822581793E25
1463	9.366510746297967E25
1464	9.360933822581792E25
1465	9.360933822581793E25
1466	9.366510746297967E25
1467	2.3877748327904904E25
1468	2.2171610513408414E25
1469	1.5448777376550957E24
147	2.1403330075579134E27
1470	1.5448777376550957E24
1471	1.5448777376550957E24
1472	1.5646218967122087E24
1473	2.170625450017282E24
1474	2.170625450017282E24
1475	2.170625450017282E24
1476	2.170625450017282E24
1477	2.170625450017282E24
1478	2.170625450017282E24
1479	2.170625450017282E24
148	7.626889047926577E27
1480	2.170625450017282E24
1481	2.170625450017282E24
1482	2.170625450017282E24
1483	2.0440416019331556E24
1484	2.0440416019331556E24
1485	2.0440416019331556E24
1486	2.0440416019331556E24
1487	1.5446864317397075E24
1488	1.5309154933903094E24
1489	1.5446864317397075E24
149	2.4648510824249794E27
1490	1.5309154933903094E24
1491	9.197548444101695E23
1492	9.197548444101695E23
1493	1.4719567514953114E24
1494	1.5909173186002257E24
1495	6.610737944198092E23
1496	6.610737944198092E23
1497	6.610737944198092E23
1498	6.610737944198092E23
1499	1.4719567514953114E24
15	1.6771333167697863E26
150	2.6549061267483455E27
1500	6.610737944198092E23
1501	6.610737944198092E23
1502	8.171228062621811E23
1503	8.171228062621811E23
1504	6.610737944198092E23
1505	1.4719567514953114E24
1506	6.748447327692073E23
1507	2.1467399870587378E24
1508	8.108829570755022E23
1509	3.3233790399986854E24
151	2.3629298496016752E27
1510	3.3233790399986854E24
1511	3.3233790399986854E24
1512	3.323379039998685E24
1513	3.3233790399986854E24
1514	3.3233790399986843E24
1515	3.3233790399986843E24
1516	3.3233790399986854E24
1517	1.9870054160218768E24
1518	3.6688614569455047E24
1519	5.853357253415716E24
152	1.3255465417547742E27
1520	2.1013129375200008E24
1521	2.1013129375200008E24
1522	2.1013129375200008E24
1523	2.1013129375200008E24
1524	2.1013129375200008E24
1525	2.1013129375200008E24
1526	2.1013129375200008E24
1527	2.726849085210095E24
1528	2.7268490852100944E24
1529	2.5498174968479714E24
153	2.3212096025559948E27
1530	2.3842765349762587E24
1531	2.2363603082583718E24
1532	2.1013129375200008E24
1533	8.875193910747318E25
1534	3.196922595252857E24
1535	5.979676705366289E24
1536	5.979676705366289E24
1537	2.4354399965838472E25
1538	1.013795881619959E26
1539	1.3673464161481765E26
154	1.959011408924173E25
1540	1.3640853937683791E26
1541	1.1881559380755783E26
1542	1.013795881619959E26
1543	7.055520518972996E25
1544	1.7119037398400243E24
1545	5.744341476362983E23
1546	5.744341476362983E23
1547	5.744341476362983E23
1548	5.744341476362983E23
1549	5.744341476362983E23
155	8.771843544076795E27
1550	5.744341476362983E23
1551	1.7624441822422754E24
1552	3.527306471894736E24
1553	2.184495796470212E24
1554	2.184495796470212E24
1555	2.184495796470212E24
1556	2.184495796470212E24
1557	2.184495796470212E24
1558	2.184495796470212E24
1559	2.184495796470212E24
156	3.125902228274455E27
1560	2.184495796470212E24
1561	3.118927236751478E24
1562	3.118927236751478E24
1563	3.118927236751478E24
1564	2.0937029624954037E24
1565	6.253691952099603E23
1566	5.591536333641998E23
1567	5.591536333641998E23
1568	5.591536333641998E23
1569	5.591536333641998E23
157	9.811392204949414E27
1570	5.591536333641998E23
1571	5.591536333641998E23
1572	5.591536333641998E23
1573	5.591536333641998E23
1574	5.591536333641998E23
1575	5.591536333641998E23
1576	5.591536333641998E23
1577	5.591536333641998E23
1578	5.591536333641998E23
1579	5.591536333641998E23
158	1.1311798997300009E28
1580	5.591536333641998E23
1581	5.591536333641998E23
1582	5.591536333641998E23
1583	5.591536333641998E23
1584	5.591536333641998E23
1585	5.591536333641998E23
1586	5.591536333641998E23
1587	5.591536333641998E23
1588	5.591536333641998E23
1589	1.096094241726808E25
159	9.811392204949415E27
1590	9.690832171010214E24
1591	9.690832171010214E24
1592	5.852385516670751E23
1593	5.852385516670751E23
1594	5.852385516670751E23
1595	5.852385516670751E23
1596	5.852385516670751E23
1597	5.852385516670751E23
1598	5.852385516670751E23
1599	5.852385516670751E23
16	3.69109489391928E28
160	1.061942979866619E28
1600	5.852385516670751E23
1601	5.852385516670751E23
1602	3.2178631960382696E25
1603	3.2178631960382696E25
1604	3.2178631960382696E25
1605	3.2178631960382696E25
1606	3.2178631960382696E25
1607	1.2483571097250298E25
1608	1.9859793866781236E24
1609	1.9859793866781236E24
161	1.0136946579438008E28
